0,-47,-44,-43,-47,-38,-38,-45,-48,-39,-43,-38,-47,-38,-43,-45,-44,-47,-38,-43,-44,-39,-39,-39,-38,-38,-46,-39,-46,-47,-39,-44,-47,-47,-38,-38,-38,-44,-47,-47,-47,-39,-48,-39,-43,-44,-44,-47,-48,-39,-43,-43,-47,-39,-44,-49,-39,-44,-48,-47,-39,-38,-44,-45,-39,-43,-48,-39,-39,-43,-47,-47,-38,-43,-39,-48,-44,-45,-43,-48,-39,-44,-43,-48,-39,-43,-39,-44,-48,-39,-39,-47,-47,-39,-43,-48,-39,-43,-47,-38,-38
0,-43,-38,-38,-47,-38,-44,-47,-45,-40,-43,-48,-48,-38,-43,-44,-47,-38,-39,-44,-47,-38,-38,-44,-45,-49,-39,-47,-38,-38,-43,-43,-46,-48,-39,-47,-38,-39,-47,-48,-39,-44,-43,-43,-47,-47,-39,-43,-43,-48,-39,-47,-47,-38,-39,-48,-39,-45,-43,-43,-43,-47,-39,-39,-44,-48,-39,-48,-39,-39,-43,-47,-48,-38,-44,-44,-47,-47,-43,-47,-38,-38,-43,-43,-49,-38,-47,-38,-48,-38,-43,-44,-43,-47,-47,-48,-38,-44,-47,-38,-47
0,-38,-38,-38,-43,-43,-45,-43,-48,-48,-39,-43,-47,-47,-38,-48,-39,-38,-43,-38,-39,-43,-43,-46,-43,-48,-38,-44,-47,-39,-48,-39,-39,-46,-39,-38,-43,-47,-48,-42,-39,-43,-47,-47,-48,-38,-39,-47,-47,-39,-43,-43,-44,-48,-43,-46,-38,-44,-44,-39,-38,-44,-39,-44,-47,-39,-38,-43,-48,-47,-47,-43,-48,-38,-46,-39,-44,-47,-43,-43,-47,-47,-39,-43,-48,-47,-39,-43,-47,-39,-39,-43,-48,-47,-39,-43,-43,-44,-44,-43,-47
0,-39,-43,-48,-48,-38,-48,-47,-38,-47,-39,-38,-44,-45,-47,-47,-47,-39,-43,-43,-49,-47,-39,-43,-47,-49,-43,-45,-47,-47,-44,-43,-38,-39,-43,-43,-47,-38,-39,-47,-39,-39,-43,-48,-48,-38,-43,-49,-48,-38,-43,-43,-46,-47,-39,-38,-48,-48,-39,-47,-47,-48,-48,-39,-43,-43,-39,-43,-47,-38,-38,-48,-47,-39,-43,-47,-44,-44,-48,-48,-38,-44,-39,-38,-43,-43,-47,-38,-43,-47,-39,-38,-45,-48,-38,-37,-44,-47,-39,-39,-46
0,-39,-44,-47,-43,-43,-46,-47,-44,-47,-44,-38,-38,-47,-44,-38,-44,-44,-47,-47,-39,-47,-38,-43,-43,-48,-48,-39,-47,-39,-47,-39,-38,-44,-44,-43,-46,-38,-47,-39,-39,-39,-44,-39,-48,-47,-39,-44,-46,-47,-38,-43,-43,-48,-39,-38,-43,-48,-47,-38,-38,-43,-46,-43,-43,-44,-47,-47,-38,-44,-47,-48,-38,-39,-44,-43,-47,-47,-38,-48,-38,-44,-48,-38,-39,-43,-43,-44,-44,-44,-48,-38,-38,-43,-47,-39,-38,-44,-49,-39,-39
0,-46,-39,-38,-44,-44,-48,-48,-38,-49,-38,-39,-39,-47,-47,-39,-48,-38,-43,-47,-47,-38,-38,-43,-45,-48,-44,-47,-46,-43,-47,-47,-38,-48,-46,-38,-39,-44,-47,-38,-43,-48,-48,-43,-43,-47,-38,-42,-48,-39,-38,-43,-45,-43,-43,-47,-39,-43,-48,-39,-38,-48,-38,-47,-38,-44,-39,-38,-44,-43,-43,-47,-47,-38,-43,-43,-48,-38,-38,-43,-38,-48,-49,-39,-43,-43,-43,-43,-38,-43,-47,-38,-39,-39,-43,-38,-38,-48,-38,-43,-48
0,-43,-48,-39,-38,-39,-47,-47,-39,-48,-38,-44,-43,-43,-47,-47,-43,-48,-38,-39,-43,-47,-47,-38,-39,-48,-39,-46,-38,-43,-43,-48,-48,-39,-43,-47,-39,-38,-38,-47,-38,-38,-43,-45,-48,-44,-48,-43,-47,-46,-38,-38,-48,-48,-38,-47,-38,-39,-44,-48,-39,-44,-44,-46,-38,-43,-44,-39,-43,-47,-38,-43,-47,-38,-38,-45,-48,-38,-47,-38,-44,-39,-47,-47,-38,-38,-43,-47,-43,-43,-45,-47,-38,-44,-38,-44,-48,-38,-38,-47,-38
0,-43,-47,-47,-39,-38,-45,-43,-45,-47,-39,-43,-43,-47,-38,-43,-48,-47,-38,-47,-38,-39,-48,-39,-43,-44,-38,-47,-39,-44,-46,-39,-39,-43,-44,-48,-43,-47,-47,-45,-48,-39,-44,-46,-38,-47,-39,-47,-38,-43,-44,-44,-39,-43,-48,-39,-42,-47,-48,-41,-39,-48,-47,-43,-43,-47,-44,-48,-39,-39,-43,-47,-39,-48,-48,-44,-47,-43,-44,-44,-46,-44,-47,-38,-39,-43,-47,-47,-38,-38,-48,-39,-43,-48,-39,-38,-44,-43,-43,-48,-44
0,-46,-47,-38,-39,-43,-44,-47,-46,-38,-38,-39,-44,-43,-43,-44,-38,-47,-38,-43,-48,-48,-39,-44,-39,-43,-47,-39,-38,-43,-44,-47,-47,-38,-46,-39,-38,-38,-43,-48,-47,-38,-39,-43,-48,-38,-38,-43,-45,-45,-43,-38,-47,-48,-39,-48,-38,-38,-43,-48,-38,-39,-43,-44,-47,-47,-39,-43,-48,-39,-39,-43,-44,-39,-39,-47,-39,-39,-44,-48,-38,-38,-44,-47,-39,-44,-48,-48,-39,-39,-43,-43,-46,-38,-38,-44,-39,-43,-39,-39,-43
0,-45,-47,-38,-43,-48,-39,-44,-47,-39,-48,-39,-39,-46,-39,-44,-45,-48,-47,-39,-43,-38,-43,-47,-38,-48,-49,-39,-47,-39,-43,-44,-45,-47,-46,-46,-39,-38,-44,-47,-38,-48,-38,-47,-47,-43,-44,-48,-38,-46,-47,-44,-47,-39,-39,-47,-38,-43,-47,-48,-38,-39,-44,-43,-38,-44,-39,-44,-44,-47,-38,-38,-47,-38,-44,-38,-39,-43,-43,-46,-46,-47,-38,-38,-44,-44,-48,-48,-38,-38,-43,-44,-43,-44,-38,-39,-38,-48,-38,-38,-43
