1,-47,-52,-53,-50,-44,-47,-47,-54,-43,-51,-44,-47,-52,-51,-43,-46,-46,-47,-50,-50,-43,-47,-47,-50,-50,-43,-43,-42,-46,-43,-47,-49,-42,-47,-50,-50,-49,-47,-51,-42,-46,-48,-50,-50,-43,-47,-51,-43,-49,-50,-47,-46,-47,-50,-51,-50,-43,-48,-42,-47,-50,-43,-52,-52,-51,-48,-52,-51,-52,-43,-48,-47,-51,-52,-43,-51,-51,-43,-48,-51,-50,-51,-51,-50,-47,-47,-50,-50,-43,-43,-49,-53,-47,-50,-50,-43,-47,-47,-52,-52
1,-43,-50,-43,-43,-43,-43,-43,-50,-50,-43,-43,-48,-52,-52,-42,-50,-43,-51,-42,-43,-43,-49,-43,-51,-42,-48,-48,-47,-43,-48,-50,-43,-47,-48,-51,-43,-42,-48,-51,-42,-48,-48,-48,-52,-42,-51,-43,-49,-52,-43,-43,-48,-43,-48,-51,-51,-47,-52,-49,-50,-43,-47,-43,-46,-52,-43,-43,-50,-43,-52,-52,-43,-47,-51,-50,-50,-50,-43,-43,-46,-46,-47,-51,-43,-43,-47,-43,-47,-51,-43,-47,-47,-52,-50,-50,-43,-47,-51,-43,-46
1,-46,-46,-43,-43,-43,-43,-51,-51,-44,-43,-47,-50,-48,-52,-43,-43,-43,-51,-50,-43,-47,-47,-50,-50,-43,-47,-51,-51,-43,-50,-46,-50,-50,-43,-46,-46,-49,-47,-49,-43,-47,-46,-46,-50,-42,-46,-50,-50,-42,-43,-46,-50,-47,-49,-47,-46,-46,-49,-42,-42,-43,-43,-52,-42,-46,-45,-50,-43,-46,-45,-46,-50,-43,-43,-43,-46,-50,-50,-42,-43,-46,-51,-52,-43,-46,-46,-46,-50,-43,-52,-52,-46,-51,-51,-43,-46,-46,-46,-53,-43
1,-43,-43,-46,-52,-46,-51,-50,-43,-47,-50,-47,-52,-52,-43,-52,-42,-47,-51,-43,-43,-43,-48,-54,-43,-48,-53,-53,-42,-48,-52,-49,-53,-54,-47,-50,-52,-52,-43,-49,-54,-49,-53,-53,-43,-47,-48,-44,-53,-43,-48,-48,-54,-44,-48,-54,-49,-43,-43,-46,-46,-52,-46,-43,-46,-50,-43,-43,-43,-43,-49,-43,-50,-43,-44,-44,-45,-51,-52,-45,-50,-43,-44,-52,-43,-43,-51,-46,-51,-43,-46,-44,-51,-53,-43,-50,-43,-50,-44,-43,-44
1,-44,-49,-43,-44,-48,-50,-43,-46,-45,-52,-52,-43,-46,-52,-46,-52,-52,-43,-46,-43,-51,-44,-46,-45,-46,-44,-46,-44,-45,-46,-51,-43,-43,-50,-42,-45,-51,-45,-45,-51,-50,-50,-41,-45,-51,-52,-44,-43,-43,-45,-46,-52,-43,-46,-52,-53,-51,-51,-44,-44,-46,-46,-46,-44,-44,-43,-43,-53,-43,-54,-43,-44,-54,-54,-54,-43,-48,-44,-49,-50,-58,-44,-44,-44,-50,-43,-48,-50,-43,-47,-54,-53,-45,-54,-43,-48,-49,-58,-44,-43
1,-42,-57,-48,-57,-56,-55,-55,-48,-48,-48,-52,-42,-42,-50,-49,-43,-47,-51,-52,-53,-44,-48,-55,-49,-58,-57,-44,-44,-50,-43,-50,-43,-50,-57,-43,-57,-49,-49,-56,-43,-43,-48,-43,-56,-43,-48,-49,-49,-49,-49,-57,-44,-48,-42,-42,-42,-56,-48,-56,-42,-49,-48,-55,-42,-48,-43,-48,-48,-48,-43,-55,-48,-56,-42,-42,-49,-48,-48,-54,-48,-55,-48,-42,-43,-56,-43,-49,-56,-42,-49,-49,-55,-55,-54,-43,-42,-48,-54,-43,-42
1,-43,-43,-48,-56,-54,-43,-48,-54,-54,-54,-54,-43,-48,-55,-43,-47,-53,-42,-42,-58,-50,-57,-42,-50,-51,-57,-56,-56,-42,-56,-50,-56,-42,-42,-49,-56,-56,-49,-49,-56,-56,-43,-55,-55,-42,-42,-42,-41,-54,-42,-49,-56,-56,-56,-56,-42,-56,-42,-49,-42,-43,-50,-42,-48,-56,-57,-50,-50,-58,-42,-55,-42,-49,-55,-42,-43,-42,-42,-56,-42,-50,-50,-56,-47,-58,-42,-50,-56,-43,-50,-57,-42,-42,-42,-42,-56,-56,-56,-42,-50
1,-50,-48,-50,-57,-57,-42,-50,-49,-42,-42,-49,-42,-50,-56,-55,-49,-55,-53,-49,-54,-50,-55,-42,-42,-42,-42,-49,-54,-42,-49,-50,-56,-54,-42,-49,-52,-56,-43,-42,-42,-42,-50,-55,-42,-49,-56,-49,-57,-54,-54,-42,-49,-42,-49,-56,-42,-42,-42,-49,-42,-49,-55,-55,-42,-49,-49,-50,-56,-49,-48,-42,-42,-42,-42,-42,-54,-55,-42,-42,-49,-50,-54,-54,-54,-49,-55,-42,-48,-49,-49,-41,-41,-55,-42,-49,-55,-42,-48,-54,-54
1,-56,-49,-53,-56,-42,-43,-42,-42,-51,-56,-43,-50,-50,-55,-42,-56,-49,-49,-56,-42,-42,-49,-53,-42,-49,-42,-48,-47,-53,-55,-43,-49,-55,-49,-53,-52,-43,-43,-52,-43,-47,-52,-47,-52,-52,-50,-43,-50,-51,-52,-43,-50,-55,-43,-48,-48,-55,-47,-50,-49,-42,-42,-49,-51,-42,-55,-56,-41,-52,-52,-56,-56,-43,-60,-42,-54,-56,-42,-42,-42,-49,-54,-43,-48,-56,-48,-42,-49,-47,-53,-44,-43,-43,-52,-54,-42,-50,-53,-48,-48
1,-55,-56,-54,-42,-41,-47,-47,-55,-54,-41,-42,-41,-42,-47,-48,-54,-43,-47,-47,-48,-48,-58,-48,-46,-47,-52,-43,-44,-43,-43,-46,-45,-45,-52,-43,-46,-53,-43,-45,-52,-52,-43,-45,-45,-53,-43,-46,-43,-43,-44,-43,-47,-46,-53,-43,-47,-46,-45,-55,-43,-46,-46,-54,-55,-44,-44,-43,-46,-56,-43,-46,-54,-44,-46,-54,-54,-54,-46,-54,-43,-47,-47,-54,-44,-47,-56,-43,-43,-47,-57,-58,-43,-56,-43,-48,-48,-57,-58,-43,-45
