0,-42,-47,-40,-44,-45,-40,-40,-40,-41,-44,-41,-41,-42,-45,-45,-46,-42,-44,-41,-41,-42,-41,-42,-42,-43,-42,-42,-40,-41,-42,-42,-45,-45,-41,-44,-41,-44,-44,-41,-40,-40,-42,-42,-45,-39,-41,-42,-44,-40,-41,-41,-44,-45,-41,-42,-41,-41,-45,-42,-42,-42,-42,-42,-42,-41,-39,-45,-44,-39,-43,-40,-45,-43,-40,-41,-46,-41,-40,-45,-42,-43,-41,-45,-42,-45,-41,-45,-41,-40,-41,-40,-45,-42,-41,-41,-41,-46,-47,-42,-45
0,-45,-41,-42,-41,-40,-41,-44,-42,-40,-45,-41,-41,-39,-44,-44,-42,-42,-41,-44,-41,-40,-44,-41,-41,-40,-45,-45,-46,-41,-41,-41,-40,-45,-41,-40,-40,-41,-40,-41,-40,-41,-41,-46,-41,-44,-41,-41,-45,-41,-41,-41,-40,-40,-41,-41,-41,-42,-41,-41,-46,-46,-45,-41,-44,-42,-40,-44,-45,-41,-41,-41,-42,-39,-40,-41,-41,-44,-45,-41,-41,-40,-41,-41,-44,-40,-41,-41,-41,-41,-42,-42,-47,-47,-41,-43,-41,-45,-42,-42,-44
0,-40,-41,-46,-42,-43,-42,-41,-47,-44,-40,-45,-42,-42,-41,-45,-42,-40,-45,-42,-46,-46,-41,-41,-41,-45,-45,-41,-42,-41,-43,-42,-41,-41,-45,-42,-42,-41,-45,-46,-45,-41,-41,-41,-42,-43,-42,-42,-42,-41,-42,-42,-41,-42,-45,-45,-42,-41,-45,-42,-42,-41,-41,-41,-42,-41,-41,-45,-40,-44,-41,-41,-45,-45,-42,-42,-42,-41,-44,-41,-42,-40,-42,-42,-42,-41,-40,-42,-40,-45,-42,-43,-41,-44,-42,-41,-40,-45,-44,-46,-42
0,-44,-42,-42,-40,-45,-42,-42,-41,-41,-42,-42,-45,-42,-42,-41,-41,-46,-46,-45,-44,-41,-42,-46,-46,-42,-42,-41,-41,-41,-43,-41,-42,-42,-41,-41,-45,-40,-44,-41,-45,-46,-42,-42,-42,-42,-42,-42,-42,-46,-42,-42,-49,-42,-42,-42,-42,-47,-42,-42,-42,-42,-47,-43,-46,-47,-41,-42,-41,-41,-42,-41,-42,-42,-41,-41,-46,-42,-42,-41,-46,-42,-41,-42,-41,-42,-42,-42,-43,-41,-41,-44,-41,-45,-41,-46,-45,-42,-45,-42,-42
0,-42,-42,-45,-42,-42,-45,-42,-41,-41,-46,-42,-41,-44,-42,-41,-45,-42,-42,-42,-42,-41,-41,-45,-43,-42,-43,-41,-42,-42,-42,-41,-43,-42,-42,-42,-43,-46,-43,-41,-42,-46,-46,-47,-42,-42,-42,-47,-43,-42,-42,-42,-40,-41,-40,-41,-41,-41,-47,-43,-42,-42,-42,-48,-48,-43,-43,-42,-48,-42,-46,-43,-42,-43,-43,-43,-48,-47,-46,-43,-46,-43,-46,-46,-43,-43,-43,-42,-42,-41,-46,-42,-42,-42,-47,-47,-42,-46,-42,-41,-45
0,-42,-42,-41,-41,-42,-41,-46,-46,-42,-42,-41,-45,-45,-42,-41,-40,-41,-43,-46,-42,-43,-45,-42,-41,-42,-40,-42,-42,-41,-42,-41,-40,-42,-41,-47,-41,-41,-45,-46,-41,-42,-41,-41,-41,-41,-41,-42,-41,-41,-41,-46,-47,-45,-41,-45,-41,-46,-46,-41,-45,-41,-41,-41,-47,-47,-41,-46,-41,-41,-46,-41,-42,-41,-44,-40,-40,-45,-40,-41,-41,-45,-41,-45,-41,-42,-46,-47,-41,-41,-42,-40,-40,-41,-46,-41,-41,-41,-47,-46,-45
0,-41,-45,-40,-40,-45,-41,-41,-45,-41,-46,-41,-40,-45,-41,-45,-41,-46,-46,-40,-41,-41,-41,-46,-41,-41,-41,-41,-47,-41,-45,-40,-41,-45,-46,-41,-41,-41,-40,-41,-41,-41,-41,-41,-41,-41,-46,-45,-40,-41,-45,-45,-41,-41,-45,-41,-41,-41,-45,-41,-41,-46,-45,-40,-41,-41,-46,-46,-41,-41,-40,-41,-38,-41,-41,-46,-41,-41,-41,-46,-44,-40,-41,-41,-41,-41,-45,-40,-41,-41,-45,-41,-41,-45,-40,-40,-40,-41,-45,-45,-41
0,-45,-41,-41,-41,-46,-46,-41,-40,-40,-41,-41,-45,-45,-40,-40,-41,-41,-45,-45,-45,-40,-45,-41,-46,-40,-41,-41,-41,-40,-41,-46,-41,-41,-41,-41,-41,-46,-46,-41,-40,-41,-41,-45,-42,-46,-41,-41,-46,-45,-41,-41,-41,-41,-41,-41,-41,-45,-41,-41,-41,-45,-41,-41,-41,-41,-41,-40,-46,-41,-41,-40,-41,-45,-41,-41,-45,-41,-40,-41,-44,-41,-42,-46,-42,-41,-41,-41,-41,-41,-41,-41,-41,-46,-45,-44,-41,-41,-41,-41,-45
0,-41,-41,-41,-41,-45,-41,-41,-41,-41,-46,-44,-40,-45,-41,-41,-45,-41,-41,-41,-40,-45,-41,-41,-45,-41,-41,-41,-46,-44,-41,-41,-47,-46,-41,-41,-40,-41,-41,-45,-41,-41,-41,-41,-41,-41,-41,-45,-41,-41,-41,-41,-41,-44,-41,-41,-42,-46,-44,-41,-41,-40,-41,-42,-41,-40,-41,-40,-41,-41,-44,-45,-41,-45,-41,-46,-40,-41,-41,-41,-41,-40,-47,-44,-45,-41,-40,-41,-40,-45,-45,-41,-41,-41,-40,-45,-41,-40,-40,-46,-41
0,-44,-45,-41,-45,-41,-41,-40,-46,-41,-40,-44,-40,-41,-41,-41,-40,-46,-44,-44,-40,-40,-41,-41,-45,-41,-41,-42,-41,-41,-44,-41,-41,-41,-41,-40,-41,-47,-45,-45,-41,-41,-40,-41,-41,-46,-41,-40,-40,-44,-40,-39,-40,-40,-39,-43,-41,-39,-40,-45,-41,-39,-39,-41,-40,-44,-41,-41,-45,-43,-43,-41,-43,-40,-41,-40,-44,-41,-41,-40,-44,-39,-41,-41,-42,-40,-45,-44,-43,-40,-39,-44,-44,-40,-40,-39,-43,-41,-39,-44,-40
